"","date_confirmation","daily_notification","state"
"5374",2021-08-10,0,"TAS"
"5375",2021-08-11,0,"TAS"
"5376",2021-08-12,0,"TAS"
"5377",2021-08-13,0,"TAS"
"5378",2021-08-14,0,"TAS"
"5379",2021-08-15,0,"TAS"
"5380",2021-08-16,0,"TAS"
"5381",2021-08-17,0,"TAS"
"5382",2021-08-18,0,"TAS"
"5383",2021-08-19,0,"TAS"
"5384",2021-08-20,0,"TAS"
"5385",2021-08-21,0,"TAS"
"5386",2021-08-22,0,"TAS"
"5387",2021-08-23,0,"TAS"
"5388",2021-08-24,0,"TAS"
"5389",2021-08-25,0,"TAS"
"5390",2021-08-26,0,"TAS"
"5391",2021-08-27,0,"TAS"
"5392",2021-08-28,0,"TAS"
"5393",2021-08-29,0,"TAS"
"5394",2021-08-30,0,"TAS"
"5395",2021-08-31,0,"TAS"
"5396",2021-09-01,0,"TAS"
"5397",2021-09-02,0,"TAS"
"5398",2021-09-03,0,"TAS"
"5399",2021-09-04,0,"TAS"
"5400",2021-09-05,0,"TAS"
"5401",2021-09-06,0,"TAS"
"5402",2021-09-07,0,"TAS"
"5403",2021-09-08,0,"TAS"
"5404",2021-09-09,0,"TAS"
"5405",2021-09-10,0,"TAS"
"5406",2021-09-11,0,"TAS"
"5407",2021-09-12,0,"TAS"
"5408",2021-09-13,0,"TAS"
"5409",2021-09-14,0,"TAS"
"5410",2021-09-15,0,"TAS"
"5411",2021-09-16,0,"TAS"
"5412",2021-09-17,0,"TAS"
"5413",2021-09-18,0,"TAS"
"5414",2021-09-19,0,"TAS"
"5415",2021-09-20,0,"TAS"
"5416",2021-09-21,0,"TAS"
"5417",2021-09-22,0,"TAS"
"5418",2021-09-23,0,"TAS"
"5419",2021-09-24,0,"TAS"
"5420",2021-09-25,0,"TAS"
"5421",2021-09-26,0,"TAS"
"5422",2021-09-27,0,"TAS"
"5423",2021-09-28,0,"TAS"
"5424",2021-09-29,0,"TAS"
"5425",2021-09-30,0,"TAS"
"5426",2021-10-01,0,"TAS"
"5427",2021-10-02,0,"TAS"
"5428",2021-10-03,1,"TAS"
"5429",2021-10-04,0,"TAS"
"5430",2021-10-05,0,"TAS"
"5431",2021-10-06,0,"TAS"
"5432",2021-10-07,0,"TAS"
"5433",2021-10-08,0,"TAS"
"5434",2021-10-09,0,"TAS"
"5435",2021-10-10,0,"TAS"
"5436",2021-10-11,0,"TAS"
"5437",2021-10-12,0,"TAS"
"5438",2021-10-13,0,"TAS"
"5439",2021-10-14,1,"TAS"
"5440",2021-10-15,0,"TAS"
"5441",2021-10-16,0,"TAS"
"5442",2021-10-17,0,"TAS"
"5443",2021-10-18,0,"TAS"
"5444",2021-10-19,0,"TAS"
"5445",2021-10-20,0,"TAS"
"5446",2021-10-21,0,"TAS"
"5447",2021-10-22,0,"TAS"
"5448",2021-10-23,0,"TAS"
"5449",2021-10-24,0,"TAS"
"5450",2021-10-25,0,"TAS"
"5451",2021-10-26,0,"TAS"
"5452",2021-10-27,0,"TAS"
"5453",2021-10-28,0,"TAS"
"5454",2021-10-29,0,"TAS"
"5455",2021-10-30,0,"TAS"
"5456",2021-10-31,0,"TAS"
"5457",2021-11-01,0,"TAS"
"5458",2021-11-02,0,"TAS"
"5459",2021-11-03,0,"TAS"
"5460",2021-11-04,0,"TAS"
"5461",2021-11-05,0,"TAS"
"5462",2021-11-06,0,"TAS"
"5463",2021-11-07,0,"TAS"
"5464",2021-11-08,0,"TAS"
"5465",2021-11-09,0,"TAS"
"5466",2021-11-10,0,"TAS"
"5467",2021-11-11,0,"TAS"
"5468",2021-11-12,0,"TAS"
"5469",2021-11-13,0,"TAS"
"5470",2021-11-14,0,"TAS"
"5471",2021-11-15,1,"TAS"
"5472",2021-11-16,0,"TAS"
"5473",2021-11-17,0,"TAS"
"5474",2021-11-18,0,"TAS"
"5475",2021-11-19,0,"TAS"
"5476",2021-11-20,0,"TAS"
"5477",2021-11-21,0,"TAS"
"5478",2021-11-22,1,"TAS"
"5479",2021-11-23,0,"TAS"
"5480",2021-11-24,0,"TAS"
"5481",2021-11-25,0,"TAS"
"5482",2021-11-26,0,"TAS"
"5483",2021-11-27,0,"TAS"
"5484",2021-11-28,0,"TAS"
"5485",2021-11-29,0,"TAS"
"5486",2021-11-30,0,"TAS"
"5487",2021-12-01,1,"TAS"
"5488",2021-12-02,0,"TAS"
"5489",2021-12-03,0,"TAS"
"5490",2021-12-04,0,"TAS"
"5491",2021-12-05,0,"TAS"
"5492",2021-12-06,0,"TAS"
"5493",2021-12-07,0,"TAS"
"5494",2021-12-08,0,"TAS"
"5495",2021-12-09,0,"TAS"
"5496",2021-12-10,0,"TAS"
"5497",2021-12-11,0,"TAS"
"5498",2021-12-12,0,"TAS"
"5499",2021-12-13,0,"TAS"
"5500",2021-12-14,0,"TAS"
"5501",2021-12-15,0,"TAS"
"5502",2021-12-16,1,"TAS"
"5503",2021-12-17,2,"TAS"
"5504",2021-12-18,1,"TAS"
"5505",2021-12-19,3,"TAS"
"5506",2021-12-20,3,"TAS"
"5507",2021-12-21,4,"TAS"
"5508",2021-12-22,12,"TAS"
"5509",2021-12-23,26,"TAS"
"5510",2021-12-24,27,"TAS"
"5511",2021-12-25,33,"TAS"
"5512",2021-12-26,44,"TAS"
"5513",2021-12-27,35,"TAS"
"5514",2021-12-28,43,"TAS"
"5515",2021-12-29,55,"TAS"
"5516",2021-12-30,92,"TAS"
"5517",2021-12-31,137,"TAS"
"5518",2022-01-01,428,"TAS"
"5519",2022-01-02,404,"TAS"
"5520",2022-01-03,466,"TAS"
"5521",2022-01-04,702,"TAS"
"5522",2022-01-05,867,"TAS"
"5523",2022-01-06,751,"TAS"
"5524",2022-01-07,1489,"TAS"
"5525",2022-01-08,2223,"TAS"
"5526",2022-01-09,1406,"TAS"
"5527",2022-01-10,1218,"TAS"
"5528",2022-01-11,1379,"TAS"
"5529",2022-01-12,1583,"TAS"
"5530",2022-01-13,1100,"TAS"
"5531",2022-01-14,1201,"TAS"
"5532",2022-01-15,1139,"TAS"
"5533",2022-01-16,825,"TAS"
"5534",2022-01-17,1037,"TAS"
"5535",2022-01-18,1310,"TAS"
"5536",2022-01-19,1185,"TAS"
"5537",2022-01-20,927,"TAS"
"5538",2022-01-21,866,"TAS"
"5539",2022-01-22,726,"TAS"
"5540",2022-01-23,625,"TAS"
"5541",2022-01-24,619,"TAS"
"5542",2022-01-25,643,"TAS"
"5543",2022-01-26,712,"TAS"
"5544",2022-01-27,726,"TAS"
"5545",2022-01-28,584,"TAS"
"5546",2022-01-29,683,"TAS"
"5547",2022-01-30,594,"TAS"
"5548",2022-01-31,504,"TAS"
"5549",2022-02-01,699,"TAS"
"5550",2022-02-02,666,"TAS"
"5551",2022-02-03,656,"TAS"
"5552",2022-02-04,570,"TAS"
"5553",2022-02-05,483,"TAS"
"5554",2022-02-06,471,"TAS"
"5555",2022-02-07,443,"TAS"
"5556",2022-02-08,601,"TAS"
"5557",2022-02-09,574,"TAS"
"5558",2022-02-10,637,"TAS"
"5559",2022-02-11,552,"TAS"
"5560",2022-02-12,456,"TAS"
"5561",2022-02-13,371,"TAS"
"5562",2022-02-14,408,"TAS"
"5563",2022-02-15,513,"TAS"
"5564",2022-02-16,625,"TAS"
"5565",2022-02-17,680,"TAS"
"5566",2022-02-18,623,"TAS"
"5567",2022-02-19,585,"TAS"
"5568",2022-02-20,555,"TAS"
"5569",2022-02-21,569,"TAS"
"5570",2022-02-22,820,"TAS"
"5571",2022-02-23,842,"TAS"
"5572",2022-02-24,853,"TAS"
"5573",2022-02-25,851,"TAS"
"5574",2022-02-26,792,"TAS"
"5575",2022-02-27,676,"TAS"
"5576",2022-02-28,734,"TAS"
"5577",2022-03-01,957,"TAS"
"5578",2022-03-02,868,"TAS"
"5579",2022-03-03,1117,"TAS"
"5580",2022-03-04,937,"TAS"
"5581",2022-03-05,941,"TAS"
"5582",2022-03-06,757,"TAS"
"5583",2022-03-07,784,"TAS"
"5584",2022-03-08,1051,"TAS"
"5585",2022-03-09,1109,"TAS"
"5586",2022-03-10,1167,"TAS"
"5587",2022-03-11,1129,"TAS"
"5588",2022-03-12,1130,"TAS"
